"business_id","stars","longitude","latitude","state","city","'Mexican'","'Restaurants'","'Coffee & Tea'","'Food'","'Pizza'","'Chinese'","Alcohol","Ambience.romantic","Ambience.intimate","Ambience.classy","Ambience.hipster","Ambience.divey","Ambience.touristy","Ambience.trendy","Ambience.upscale","Ambience.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsCreditCards","BusinessParking.garage","BusinessParking.street","BusinessParking.validated","BusinessParking.lot","BusinessParking.valet","Caters","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","OutdoorSeating","RestaurantsAttire","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","NA_Column","RestaurantsCounterService","ByAppointmentOnly","DogsAllowed","BusinessAcceptsBitcoin","Corkage","DietaryRestrictions.dairy.free","DietaryRestrictions.gluten.free","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soy.free","DietaryRestrictions.vegetarian","Open24Hours"
"ed1KHQwsAYyFDrlUdwqJBA",3,-80.7983616,35.2391283,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","loud","False","casual","False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jS3U9iEGnJY7j5oT9iDN7A",3,-111.9254182,33.5871275,"AZ","Scottsdale",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","True","casual","False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AhQu7mLtmGlp8U2I-SV_jA",2.5,-81.70076,41.498771,"OH","Cleveland",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,NA,"True","False","True","False","False","False","False","True","False","False","True","False","False","False","False","quiet","True","casual","True","True","1","False","False","True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ffUCy7Gd8Gr28oK5mHOjsw",3.5,-89.518577,43.0755809,"WI","Madison",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","True","False","True","True","False","False","False","True","False","False","False","quiet","False","casual","False","True","1","False","False","True","True","no",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09KSeRIpzGeAqsJCXZ4d4g",4.5,-81.70076,41.498771,"OH","Cleveland",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1PMcEIg-FHZvwhiUoFEgw",4,-111.923551856,33.6236325677,"AZ","Scottsdale",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","True","False","False","False","False","True","True","False","False","True","True","False","False","True","average","True","casual","False","True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6a4-SPP4QJbJuHoMhPKnVQ",3,-79.9574362,40.4414677,"PA","Pittsburgh",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True","False","yes_free",NA,"True","False","True","False","False","False",NA,"True","False","False","True","False","False","False","True","average","False","casual","False","False","1","False","False","True","True",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"-UjCvAsvBOr19y8lqPueiQ",3,-79.9181411,40.4579893,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True","True","False","False","False","True","False","False","True","False","False","True","False","False","False","False","quiet","False","casual","False","False","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NbjeMaUoYT_XUB8PWnwLkw",2,-81.6943074,41.4794737,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rdecr4xz5BJEs7ZJW01H_w",3,-112.0754187,33.4495994,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","average",NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0xUKfmnzPSl8HQz-K_-0Ew",4,-81.5649261,41.4974057,"OH","Cleveland",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9ySFD8tMkeuTclyWfanI9w",3.5,-89.4752687,43.0828269,"WI","Madison",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","True","False","False","True","False","False","False","True","False","False","False","quiet","False","casual","False","False","1","False","False","True",NA,"no",NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"eDHI182_jkKnJSFDjUlK-g",4,-112.073719562,33.4485628657,"AZ","Phoenix",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dxSIx7nnSJNoSt01llArAQ",3,-81.605408,41.507985,"OH","Cleveland",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WRsx6oYB8vtEM24auz275A",4,-80.7790575432,35.2581442255,"NC","Charlotte",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","False","False","False","True","average","False","casual","False","True","2","True","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1zI3trw5QLNdypXBfudh0w",3.5,-81.7592116,41.3633332,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","True","False","False","True","False","False","False","False","False","False","True","quiet","False","casual","True","True","2","False","False","True","True","no",NA,NA,NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"-H1-IzxW6CXmjhmF5F6iMA",3.5,-111.998465136,33.3036581382,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"True","True",NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,"False","casual","True","False","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f-Nk4rNCmJhYom1_6RdWqg",2,-89.3874429,43.0747377,"WI","Madison",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","True","True","False","False","False",NA,"False","False","False","False","True","False","False","True","average","True","casual","False","True","2","True","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25qudn87oiNYg8jnoi4d1A",3,-112.0358954,33.3778368,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True","False","False","True","True","False","False","True","average","True","casual","False","True","2","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"t-rivl_ISXvrh829BkRFKg",3,-80.814542,35.061257,"NC","Charlotte",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,NA,"True","False","False","False","True","False","True","True","False","False","True","False","False","False","True","average","True","casual","False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JlNeaOymdVbE6_bubqjohg",3.5,-111.991400532,33.3204408112,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","True","True","True","True","False","False","quiet","True","casual","False","True","1","False","False","True","True","no",NA,NA,NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"lWrgqhLk__ALVurHuJqcUw",4,-80.8454085,35.0878284,"NC","Charlotte",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M4f1JtOp03-gv8xR5JtV8Q",2.5,-89.4982112,43.0146933,"WI","Madison",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False","False","True","False","False","False","False","False","False",NA,NA,"False","casual","True","True","1","False","False","True","False","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QKCu3cKjMAOOZI7tEfv0zg",3.5,-115.313444138,36.1005040242,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","False","True","False","False","True","True","False","False","False","quiet","False","casual","True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mvWhlMnXXidb1R2krK25VQ",2,-115.2243191,36.1864409,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,NA,"True","2",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tZ1CII-IQ6LgUWdDexDUAg",4,-111.875696,33.621158,"AZ","Scottsdale",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","quiet","True","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jd-XHSl0t0JWotORH0IsSg",1.5,-115.209790539,36.1002318771,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","True","False","True","True","False","True","False","False","False","False","False","average","False","casual","True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NncAp8--EVrBhZWTBrBUAA",2,-112.1338429,33.5092158,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"average",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hcEnLRdLcIZurxiYJ_h41w",3.5,-115.287704761,36.1595435193,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uFre_WMHGbNC_hCtBwM-dg",3,-115.2778306,36.1297417,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False",NA,"False","casual",NA,"True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"xSZQa9ez44TJ0tiVHSY1Mw",3.5,-112.126218751,33.4662846698,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","True",NA,"False","casual","False","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QQnEZAmD_ezxMJ8Cavnu3w",2,-115.1600836,36.1354133,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"2",NA,NA,NA,"True","paid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zUc67X2Tn8Xi1bJFvOX2fA",2.5,-115.173476158,36.1062965106,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cF_T4xeWO8BWin_6s93lEA",1.5,-115.173609581,36.102455644,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zBlh5vP_qkSNR5Cc6lWG4w",1.5,-115.159586091,36.2180235534,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","loud","False","casual","False","False","1","False",NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"l9B72QwKjUhEA-pLumCa5w",3.5,-111.961297082,33.3913585246,"AZ","Tempe",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","False","casual","True","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"qSN504OGvbnoucXcYZlnTQ",2,-81.8094786,41.4517752,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","quiet","False",NA,"True","False","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vvyr4r16lx5hjHJpaFJ8kw",3,-81.8036542,41.4037939,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","True","False",NA,"True","False","False","False","False","False","False","False","quiet","False","casual","True","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GVTL5nxjlhzdXJMy4-4HBA",3,-81.7348003,41.4422526,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","True","False",NA,"True","False","False","False","False","False","False","True","quiet","False","casual","True","False","1","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CczlJeeaGK1XP090KjPVVw",3,-115.332664563,36.156032713,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"2",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kWItkhjHRuzfC11CP1E0ZQ",4,-89.4756475836,43.0831080044,"WI","Madison",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","False","False","True","False","False","False","True",NA,"False","casual","False","False","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ifHBH2gZS_feI6JlFbGFfQ",3.5,-115.0878173,36.0210392,"NV","Henderson",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,"no","True","True","False","False","False","True","False","False","True","False","True","True","True","False","False","True","average","True","casual","False","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,"False","False","True","False","False","False","True","True"
"9Zhiktm7_LYN_uxaT9XEhg",3,-80.7707695,35.0529811,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True","True","False","True","False","True","False","False","True","False","False","False","True","False","False","True","quiet","True","casual","False","True","1","False","False","True","True","no",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1eJ7yIzSAjwC145fnHD5Xw",3,-80.1644546561,40.4526581297,"PA","Pittsburgh",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5uk8eUTiRS_Y5p_EjnrfkQ",2.5,-115.172041751,36.1163674992,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"False","True","False","False","False","True","False","False","True","False","True","False","False","False","False","False","average","False","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9gQyf3h7XK0lKJYLGcIYlA",3.5,-80.8871383667,35.3450737,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","average","False","casual","False","False","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jDZJsIyc3jXjcTtJk_p8ZA",3,-79.9481851,40.4446795,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True","False","no","True","True","False","True","False","False","False","False","True","False","False","True","True","False","False","False","average","False","casual","False","True","1","False","True","True","True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zHAGfBguJRgwEiAQG8B50g",3.5,-112.0723024,33.4484111,"AZ","Phoenix",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,NA,"True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ujYrcaXEbxj3KH9r0-FgWg",3,-80.7297463,35.1841786,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False",NA,"True","False","False","False","False","False","False",NA,NA,NA,NA,"True",NA,"2","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zNm3C496tg-jcrvG5khRUg",4,-111.8928436,33.6471082,"AZ","Scottsdale",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","loud","False","casual",NA,"True","1",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2PnRXLAN3KFEu4g0OUL2iw",4,-111.892108464,33.6227145969,"AZ","Scottsdale",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","True","False","False","average","True","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"u4in1KQSQthNHcpDMjC1bw",2.5,-112.090943,33.465384,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CGgUHkAKU0QBsdGvXxfMuw",3.5,-112.0993303,33.5829417,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"False","True","False","False","False","True","False","False","True","False","False","True","True","False","False","True","quiet","False","casual","True","False","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a_ai1uMhAqQSYaO_QNmnSw",3,-112.227821,33.479524,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"False","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","True","casual","False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GbLdYTOMHqaCLDTSlgC1lw",3.5,-112.1668845,33.4946022,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","True","False","False","False","False",NA,NA,NA,"False","False","False","False","False","False","False","True","False","False","True","False","False","False","False","average","True","casual","False","False","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bjr8Uyi-r6xDeXVAhSX-cA",2.5,-80.03505,40.369472,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","False","casual","True","True","1","False","False","True","True","free",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4g3IsMpBLReHDA5JatpPzw",4,-112.1507483,33.5981698,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True","True","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False","quiet","False","casual","False","True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"y0TTPR0K5iB4oMkgVUH1ig",3.5,-80.834573254,35.212894563,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,NA,"True","True","False","False","False","False",NA,"True","False","False","True","False","False","False","True","average","True","casual","True","True","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rbH0HuTcBvZBbiAnqufRqQ",4.5,-115.0819969,36.1437273,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","False","False","False","True","average","False","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4QAgHOm7BE5yZupy0j-NJQ",3,-115.2519226,36.2737227,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6WDDksGLLehfQDIvQXzR5w",4,-111.9182786,33.4153283,"AZ","Tempe",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","False","True","False","False","True","True","False","True","False","average","False","casual","True","True","2","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
